num,open,high,low,close,Volume,ma5,ma10,ma20,ma60,ma120,gain,loss,sumgain,sumloss,avggain,avgloss,rs,rsi,EMA12,EMA26,macd
6130,64168.38,64903.71,64160,64623.03,839458354.8,64176.892,64011.091,63647.7785,61746.16533,60682.65875,0,454.66,3092.98,1703.61,195.4010052,114.8971059,1.70066081,62.97202536,63507.94698,63445.68393,62.26304597
6129,63666.17,64240.99,63528.99,64168.38,610306132.1,64174.778,63937.707,63589.7475,61679.9925,60637.089,0,502.21,2853.65,2205.82,181.4437905,142.5623126,1.272733216,56.00011505,63532.28898,63519.6672,12.62177964
6128,64000,64245.91,63101.84,63669.34,1230662288,64321.544,63935.595,63550.0215,61613.88967,60589.53758,333.83,0,3187.48,2105.09,192.3285198,132.3792903,1.452859578,59.23125771,63604.24452,63566.93424,37.31028078
6127,64382.35,64680.85,63421.77,64000,939438386.7,64293.116,63866.508,63503.69,61543.93967,60537.78758,382.35,0,3569.83,2024.77,205.9014826,122.9236267,1.675035859,62.61732356,63723.95306,63661.88196,62.07109228
6126,64667.56,64754.57,64355.1,64382.35,437287288.5,64076.528,63750.248,63438.0485,61467.32817,60485.51875,285.21,0,3855.04,1660.84,211.5663767,114.1433676,1.85351441,64.95549501,63869.12336,63793.84987,75.27348834
6125,64157.81,64986.11,64024.9,64669.6,1033977295,63845.29,63609.734,63349.517,61388.72783,60429.11867,0,509.75,3855.04,1939.7,196.4544927,142.4009842,1.379586621,57.97589417,63913.53669,63890.50755,23.02913401
6124,64400,64733.09,64007.96,64157.81,864761310.6,63700.636,63502.425,63294.1475,61318.797,60377.82725,242.19,0,4097.23,1931.24,199.7213146,132.2294853,1.510414369,60.16593864,63988.3772,63949.57101,38.80619031
6123,63857.86,64444.44,63701,64401.09,755353712.9,63549.646,63339.527,63215.4535,61239.54083,60326.39792,0,542.14,3961.93,2473.38,185.4555064,161.5088078,1.148268685,53.45088783,63968.29763,63978.70926,-10.41162814
6122,63299.41,64000,63131.11,63857.87,612809526.7,63439.9,63296.327,63079.2185,61170.74333,60277.78225,0,558.45,2761.69,3031.83,172.2086846,189.8617501,0.907021475,47.5622056,63865.39184,63918.7504,-53.35855714
6121,63511.37,63528.92,63173.6,63299.42,230474457.8,63423.968,63293.426,62955.0475,61110.06133,60233.15383,211.96,0,2973.65,2594.76,175.0480642,176.3001965,0.992897726,49.82181037,63810.92694,63839.168,-28.24105832
6120,63434.54,63537,63159.8,63511.38,350526338.1,63374.178,63284.466,62816.979,61041.89583,60187.39258,0,76.83,2973.65,2644.04,162.5446311,169.1951825,0.960693021,48.99762537,63753.02126,63783.04643,-30.02516901
6119,63645.05,63990,63316.51,63434.55,589941288.7,63304.214,63241.788,62678.761,60981.83167,60144.94717,210.51,0,2420.71,2644.04,165.9707288,157.1098123,1.056399511,51.37131696,63736.41029,63745.02339,-8.613091725
6118,63309.13,63769.58,63265.92,63649.71,407946152,63129.408,63164.448,62526.154,60918.10867,60098.9295,0,335.92,2321.13,2979.96,154.1156768,169.8819686,0.907192671,47.5669126,63670.67486,63704.7599,-34.08503773
6117,63219.75,63389,62950,63309.14,329794171.3,63152.754,63140.872,62405.6955,60858.15817,60054.4625,0,89.38,1666.05,3069.34,143.1074142,164.131828,0.871905321,46.57849472,63601.30181,63637.27302,-35.97121426
6116,63262.42,63433.41,62930.53,63219.74,281501906.2,63162.884,63125.849,62280.0175,60800.81917,60008.56492,42.67,0,1708.72,2614.68,135.9333131,152.408126,0.891903317,47.14317635,63549.16615,63576.19945,-27.03330665
6115,63084.72,63334.66,62962.08,63262.42,357124826,63194.754,63089.3,62142.737,60747.3255,59962.44175,0,177.7,1708.72,2290.17,126.2237908,154.2146884,0.818493959,45.00944063,63477.71289,63514.76273,-37.04983497
6114,62771.02,63141.5,62633.94,63085.22,529164226.2,63179.362,63085.87,61984.0605,60691.34767,59918.225,0,313.7,1374.89,2603.87,117.2078057,165.6064964,0.70774884,41.44337993,63368.99091,63425.36527,-56.37436179
6113,63425.86,63659.86,62705,62768.56,750704095.6,63199.488,63091.38,61851.989,60641.85217,59877.93517,654.84,0,1647.38,2603.87,155.6101053,153.7774609,1.01191751,50.29617292,63377.74,63373.20343,4.536565667
6112,63270.4,63456.78,63131.51,63426.14,308522367.1,63128.99,62862.11,61684.662,60581.24567,59830.88992,0,155.46,1362.17,2759.33,144.4950978,153.8976423,0.938903908,48.42446829,63361.22615,63369.78889,-8.562735034
6111,63421.77,63850,63067.17,63270.4,886482217.9,63088.814,62616.669,61528.7665,60526.61783,59785.00183,151.37,0,1513.54,2249.58,144.9861622,142.9049535,1.014563587,50.36145761,63370.54059,63365.71088,4.829708533
6110,63007.76,63799,62816.39,63420.34,1050591166,62983.846,62349.492,61366.106,60475.3095,59738.114,0,414.01,1271.35,2663.59,134.6300078,162.2695997,0.8296687,45.34529665,63314.72819,63343.66796,-28.9397623
6109,62871.65,63133.77,62695,63007.77,391503136,62992.378,62115.734,61219.1915,60435.103,59694.12233,0,136.11,1271.35,2257.56,125.0135787,160.4010569,0.779381265,43.80068963,63246.56232,63281.90759,-35.34526895
6108,63073.37,63125,62617.85,62871.64,536278720.4,62983.272,61887.86,61066.5915,60398.74233,59649.16075,201.72,0,1473.07,1699.11,130.4926088,148.9438385,0.87611955,46.69849263,63219.91735,63233.73326,-13.81591133
6107,63069.52,63385.38,62875,63073.37,649912371,62595.23,61670.519,60915.542,60351.4705,59602.96658,0,3.85,1261.11,1702.96,121.1717081,138.5799929,0.874380966,46.64905278,63196.77929,63208.7768,-11.99750902
6106,62896.93,63220,62657.13,63068.31,652965656.8,62144.524,61434.186,60765.8255,60297.519,59548.13858,0,172.59,1261.11,1798.72,112.5165861,141.0092791,0.797937461,44.38071279,63150.64863,63174.56823,-23.91960165
6105,63050.42,63231.7,62602.78,62896.92,761489043.3,61715.138,61196.174,60619.52,60234.6835,59497.3165,153.49,0,1204.09,1798.72,115.4432585,130.9371878,0.881668993,46.85569016,63135.22884,63143.22429,-7.995446411
6104,62826.12,63478,62428.11,63050.43,1389628735,61239.09,60882.251,60486.955,60171.3855,59444.7735,0,224.3,1204.09,1687.1,107.1973115,137.6059601,0.779016486,43.78916622,63087.67364,63112.33189,-24.65825522
6103,61133.16,62990,61126.47,62826.12,3230937629,60792.448,60612.598,60370.8985,60102.77367,59395.83258,0,1692.96,1204.09,3290.68,99.54036068,248.7026772,0.400238396,28.58358958,62786.97923,62942.89485,-155.9156177
6102,60815.99,61280,60660,61133.17,692046245.4,60745.808,60507.214,60330.9945,60078.46583,59361.93933,0,317.17,1161.42,3607.85,92.43033492,253.5932003,0.364482702,26.71215265,62483.75012,62640.98003,-157.2299101
6101,60750,61550,60570,60815.98,1389383311,60723.848,60440.864,60284.146,60066.82583,59331.51342,0,65.99,1161.42,3496.14,85.82816814,240.1929717,0.357330056,26.3259518,62217.01933,62355.32418,-138.3048527
6100,60670.18,60899.93,60561.25,60747.85,293863267.4,60677.21,60382.72,60252.395,60058.15917,59299.51333,0,79.82,1161.42,3262.26,79.6975847,228.7377594,0.348423386,25.83931648,61979.04405,62102.43864,-123.3945905
6099,60592.91,60729.99,60420.01,60670.19,392258710.1,60525.412,60322.649,60259.991,60052.88417,59268.60375,0,77.27,506.58,3339.53,74.00490008,217.9186337,0.33959877,25.35078248,61765.79266,61876.36745,-110.5747959
6098,60899.96,61200,60511,60593.59,670734284.1,60432.748,60245.323,60272.0605,60048.814,59235.24625,307.05,0,813.63,3184.07,90.65097865,202.3530171,0.44798432,30.93847865,61632.58763,61701.6569,-69.06927177
6097,60706.19,61019.92,60606.25,60899.97,471273428.9,60268.62,60160.565,60273.56,60042.2525,59198.97933,0,193.77,662.26,3377.84,84.17590874,201.7399444,0.417249588,29.44079799,61490.06492,61563.96559,-73.90066585
6096,60516.81,60847.12,60295.19,60706.19,441528160.5,60157.88,60097.465,60251.795,60039.804,59164.452,0,189.38,662.26,3153.21,78.16334383,200.8570912,0.389149038,28.01348361,61340.33339,61417.97196,-77.63856911
6095,59911.19,60550,59873.01,60516.81,543352226.8,60088.23,60042.866,60237.454,60034.85683,59130.83933,0,605.62,662.26,3622.72,72.58024784,229.7687276,0.315883926,24.0054552,61120.46518,61234.47092,-114.0057408
6094,60129.59,60190,59906.46,59911.18,201629342.1,60119.886,60091.659,60264.3915,60047.75417,59098.3975,218.4,0,678.94,3622.72,82.99594443,213.3566756,0.389000926,28.00580755,60968.02284,61047.06702,-79.04417385
6093,60079.32,60150,59909.7,60129.59,167311450.9,60057.898,60129.199,60247.2565,60058.2145,59068.12,0,50.27,678.94,3669.14,77.06766268,201.7076273,0.382076095,27.64508385,60831.29933,60902.193,-70.89367417
6092,60152.49,60169.42,59836.1,60079.32,332610946.4,60052.51,60154.775,60240.74,60071.66467,59036.34567,73.17,0,752.11,3496.55,76.7892582,187.2999397,0.409980154,29.07701596,60726.86713,60781.01716,-54.15003199
6091,60168.56,60346.92,60007.05,60152.85,243139234.4,60037.05,60127.428,60228.3765,60080.06833,59004.24158,16.07,0,614.69,3496.55,72.45216833,173.9213726,0.416580017,29.40744695,60640.97372,60685.51104,-44.53732052
6090,60069.47,60322,59951.15,60168.55,253332829.1,59997.502,60122.07,60224.6115,60087.50333,58971.30625,0,99.09,614.69,3371.34,67.27701345,168.5762745,0.399089455,28.52494194,60553.05007,60598.64011,-45.59004044
6089,59819.65,60099.69,59750,60069.47,219813452.9,60063.432,60197.333,60231.0385,60097.969,58936.80225,0,249.82,614.69,1928.2,62.47151249,174.3793978,0.358250535,26.37588026,60440.21929,60498.72414,-58.50484903
6088,60052.38,60072.09,59800,59819.66,317442901.3,60200.5,60298.798,60225.056,60117.24633,58905.97542,232.73,0,847.42,1611.03,74.63283303,161.9237265,0.460913509,31.54967809,60380.55171,60411.49046,-30.9387469
6087,60075.19,60200,59800,60052.38,499618301.5,60257.04,60386.555,60212.587,60137.24217,58877.60508,22.81,0,870.23,1545.04,70.9312021,150.357746,0.47174957,32.05365776,60333.57298,60357.93232,-24.35933855
6086,59970.82,60232.55,59650,60075.19,733761839.2,60217.806,60406.125,60198.1105,60124.08917,58848.01392,0,104.37,870.23,1569.59,65.86468766,147.072907,0.447836988,30.93145095,60277.76483,60306.70239,-28.93755997
6085,60399.12,60436.95,59950,59970.58,551466290.4,60246.638,60432.042,60197.1465,60103.9955,58820.87233,428.3,0,1298.53,1492.32,91.75292426,136.5676994,0.671849381,40.18599932,60296.43486,60286.7541,9.680754103
6084,60504.99,60670,60352,60399.11,382810272.7,60331.234,60437.124,60175.2885,60071.4105,58790.83675,105.87,0,1097.35,1492.32,92.76128681,126.8128637,0.731481682,42.24599598,60328.52026,60311.88339,16.6368774
6083,60335.08,60656.72,60234,60504.81,494958709,60397.096,60365.314,60132.2705,60031.94083,58757.57025,0,169.91,1097.35,1468.46,86.13548061,129.8912306,0.663135457,39.87260655,60329.52945,60329.00617,0.523283729
6082,59879.02,60366,59830,60333.87,498291730.8,60516.07,60326.705,60102.017,59995.95683,58724.56158,0,456.06,1097.35,1735.14,79.98294628,153.1889998,0.522119384,34.30213094,60260.22031,60296.15838,-35.93807616
6081,60114.98,60380.48,59500,59879.03,994237679.4,60594.444,60329.325,60090.9905,59966.88983,58699.37942,235.96,0,1333.31,1129.52,91.1241644,142.2469284,0.640605498,39.0468945,60237.87565,60249.46177,-11.58612142
6080,60822.1,61000,59707,60114.99,1060289227,60617.446,60327.153,60056.3135,59938.39033,58677.92525,707.12,0,1822.03,1129.52,135.1238669,132.0864335,1.022995802,50.56836009,60327.75632,60281.15152,46.60479184
6079,60834.3,60988.24,60666,60822.09,483675609.3,60543.014,60264.744,60006.743,59897.288,58652.70425,12.2,0,1834.23,1079.25,126.3435907,122.6516883,1.030100706,50.74135993,60405.68611,60365.27807,40.40804324
6078,60929.95,61449.91,60773,60832.23,1165777769,60333.532,60151.314,59956.1115,59856.688,58628.14408,95.65,0,1856.71,1079.25,124.1511914,113.8908534,1.090089219,52.15515247,60486.3421,60444.52047,41.82162063
6077,60270.89,60955.48,60175.17,60929.95,602225679.6,60137.34,60038.619,59895.219,59814.8845,58604.73592,0,659.06,1840.64,1738.31,115.2832492,152.8315067,0.754315989,42.99772639,60453.19562,60470.38268,-17.18706174
6076,60229.99,60375.5,60120,60270.9,320679815.3,60064.206,59990.096,59870.645,59784.41167,58588.58108,0,40.9,1840.64,1680.12,107.0487314,144.8363991,0.739101027,42.4990277,60418.85629,60436.66187,-17.80557646
6075,60449.94,60730,60155,60229.99,666584070.6,60036.86,59962.251,59861.7855,59751.43,58567.4855,219.95,0,2060.59,1430.3,115.1131077,134.490942,0.855917179,46.11828527,60423.6384,60421.15879,2.479611941
6074,59786.89,60555,59751.42,60449.93,534979956.4,59986.474,59913.453,59825.591,59715.6195,58547.10567,0,663.05,1827.86,2093.35,106.8907429,172.2451605,0.620573272,38.29344115,60325.67711,60376.47185,-50.79474431
6073,59948.99,60006.42,59672.67,59786.89,260296608.2,59969.096,59899.227,59826.311,59692.338,58531.09492,162.1,0,1967.15,2093.35,110.8342612,159.9419347,0.692965615,40.93205492,60267.72525,60297.77436,-30.04911413
6072,59905.22,60222,59874.05,59949,302234202.4,59939.898,59877.329,59818.335,59666.826,58511.47833,0,43.77,1967.15,2032.75,102.9175283,151.6439394,0.67867881,40.42934275,60211.95521,60240.87301,-28.91779743
6071,60093.26,60489.32,59687,59905.22,537339280.2,59915.986,59852.656,59822.7105,59644.20483,58493.2975,188.04,0,1726.89,2032.75,108.9977048,140.8122294,0.774064194,43.63225392,60193.69441,60203.16297,-9.468563636
6070,60198.01,60211.96,59890.62,60090.2,330069646.2,59887.642,59785.474,59835.211,59619.15217,58476.35367,104.75,0,1725.77,2032.75,108.6942973,130.754213,0.831287152,45.39359931,60194.35834,60194.01408,0.344263818
6069,59700,60211,59535.77,60196.51,440408537.9,59840.432,59748.742,59855.079,59594.1855,58457.60067,0,498.01,1725.77,2360.85,100.930419,156.9867692,0.642923091,39.13287814,60118.30321,60157.73921,-39.43599329
6068,59803,59803.69,59560.26,59700,170791464.6,59829.358,59760.909,59904.5795,59565.1855,58442.81608,103,0,1828.77,1904.79,101.0782462,145.7734286,0.693392803,40.94695581,60069.79503,60094.94742,-25.15239319
6067,59785.66,59888.88,59564.96,59802.99,239520822.7,59814.76,59751.819,59926.2825,59531.6355,58430.07258,0,17.34,1592.81,1922.13,93.85837145,136.5996123,0.687105695,40.72689084,60026.08195,60048.74799,-22.6660421
6066,59951.54,60328.72,59631.11,59785.85,572773242.1,59789.326,59751.194,59928.621,59503.70933,58417.66633,165.88,0,1051.57,1922.13,99.00277349,126.8424971,0.78051738,43.83654935,60014.61395,60020.56032,-5.946366105
6065,59961.96,60040.41,59848,59951.53,227598913.4,59683.306,59761.32,59887.384,59469.5095,58404.0155,10.42,0,1049.79,1922.13,92.67543253,117.7823187,0.786836543,44.03517189,60006.51335,60010.71366,-4.200315479
6064,59644.63,60081.7,59462,59959.49,415069033.7,59657.052,59737.729,59851.913,59436.8575,58390.23808,0,317.33,954.14,2239.46,86.05575877,132.0357245,0.651761174,39.45855999,59950.83899,59979.70717,-28.86818717
6063,59730.01,59888,59564,59642.75,310576337.5,59692.46,59753.395,59805.152,59413.255,58377.66958,85.38,0,1039.52,1580.4,86.00749029,122.6046014,0.701502956,41.22843006,59916.8653,59934.48128,-17.61598744
6062,59658.49,59852,59634.25,59730,280144743.1,59688.878,59759.341,59802.386,59384.82117,58362.22408,0,71.52,1039.52,1611.02,79.86409813,118.9557013,0.671376801,40.16908697,59877.11525,59897.72638,-20.61113467
6061,59421.44,59732.62,59304.02,59656,361153204.4,59713.062,59792.765,59825.341,59356.24633,58348.51825,0,237.05,819.57,1848.07,74.15951969,127.3910083,0.582140927,36.79450529,59807.01137,59843.36153,-36.35016238
6060,59830.69,59852,59305,59421.44,492507146.8,59839.334,59884.948,59865.769,59332.88933,58340.91458,409.25,0,1228.82,1185.02,98.094554,118.2916506,0.829260168,45.33309052,59810.65423,59808.76534,1.888893938
6059,59821.67,59944.37,59546.34,59834.98,317034679.4,59818.406,59961.416,59891.9185,59308.06267,58330.32558,0,9.02,1066.72,1194.04,91.08780014,110.4865327,0.824424461,45.18819379,59812.34897,59811.47021,0.878750711
6058,59712.1,59960,59542,59821.66,309918732.2,59814.33,60048.25,59918.27,59279.75033,58320.34558,0,109.57,1066.72,1259.84,84.5815287,110.4210661,0.765990872,43.37456576,59796.92605,59804.92312,-7.997068487
6057,59779.41,60060.86,59600,59712.11,281734728.6,59829.804,60100.746,59957.9785,59250.76683,58309.99467,67.31,0,945.99,1259.84,83.34784808,102.5338471,0.812881312,44.83919087,59794.23127,59795.62856,-1.397291569
6056,60052.8,60138.46,59557.86,59777.34,389989448.5,59872.468,60106.048,59996.972,59216.31067,58301.56383,273.39,0,1114.63,1259.84,96.9222875,95.21000083,1.017984315,50.44560097,59834.01108,59813.38451,20.62656525
6055,59726.05,60247.27,59726.05,60052.81,398061350.3,59930.562,60013.448,60005.331,59177.558,58289.30608,0,326.75,1114.63,1088.58,89.99926697,111.7485722,0.805372858,44.60977988,59817.40168,59826.01396,-8.612279543
6054,59801.29,59863.43,59480,59725.5,299825902.1,60104.426,59966.097,60053.28,59145.10233,58280.28142,75.24,0,1086.87,1088.58,88.94503361,103.7665313,0.85716495,46.1544867,59814.92296,59816.20822,-1.285262177
6053,59789.47,59979,59424.29,59802.99,504065722.9,60282.17,59856.909,60101.076,59114.01817,58272.85258,0,11.82,1086.87,1083.06,82.59181693,97.19892195,0.849719475,45.93774821,59811.00712,59813.03756,-2.030435518
6052,59992.73,60100,59629.9,59789.47,478220118.5,60371.688,59845.431,60155.919,59080.53417,58265.7345,203.26,0,1124.25,1083.06,91.21097286,90.25614181,1.010579125,50.26308652,59838.96449,59824.46807,14.49641211
6051,60343.27,60419.06,59860,59992.72,481446798.2,60339.628,59857.917,60189.118,59043.38583,58256.21167,350.54,0,1464.37,1083.06,109.7344748,83.80927454,1.309335696,56.69750388,59916.54995,59876.32045,40.22949971
6050,60595.37,60816.88,60302.56,60343.27,310029834.9,60096.334,59846.59,60202.6875,59000.9185,58242.36308,252.1,0,1716.47,765.73,119.9034409,77.82289779,1.540721874,60.64110714,60020.9838,59966.83292,54.15088722
6049,60690.01,60690.01,60351.5,60595.37,248013885.3,59827.768,59822.421,60207.7895,58953.14167,58227.57692,94.64,0,1725.73,765.73,118.0989094,72.26411937,1.634267606,62.03878461,60123.91091,60070.5413,53.36961112
6048,60237.06,60715.67,60134.88,60693.19,345257405.8,59431.648,59788.29,60222.1035,58899.57917,58212.4935,0,452.95,1725.73,1147.16,109.663273,99.45596799,1.102631398,52.44054659,60141.31846,60132.29232,9.026138185
6047,59832.43,60494.92,59700,60237.05,692285793.1,59319.174,59815.211,60272.857,58854.46267,58205.82517,0,404.63,1725.73,1314.74,101.8301821,121.2541131,0.839808065,45.64650415,60093.79716,60118.43784,-24.6406751
6046,59126.8,59905,59122.27,59832.43,402399767.6,59376.206,59887.896,60245.536,58798.75817,58200.91658,0,705.63,1316.48,2020.37,94.55659764,162.9952479,0.580118739,36.7136168,59945.02837,60022.16774,-77.13937465
6045,59252.54,59484.82,59106.83,59125.52,335714551.1,59596.846,59997.214,60227.456,58759.9495,58199.40525,125.74,0,1442.22,2011.35,96.78398353,151.3527302,0.63945978,39.0042981,59838.4917,59893.73293,-55.24123724
6044,58709.41,59302.59,58563.91,59262.66,623922498.3,59817.074,60140.463,60187.03,58718.1615,58195.25575,0,543.13,1442.22,2444.91,89.87084185,179.3368209,0.501128778,33.38346351,59664.78682,59754.85601,-90.06919505
6043,59674.69,59905.46,58420,58709.41,1264047910,60144.932,60345.243,60158.4,58688.8915,58196.6095,965.28,0,2340.19,2444.91,152.4000674,166.527048,0.915167051,47.7852337,59666.31039,59665.52039,0.789997354
6042,60117.59,60125.36,59650,59674.69,349394478.1,60311.248,60466.407,60083.4675,58645.41283,58191.67417,442.9,0,2509.7,2444.91,173.1500626,154.6322588,1.119753821,52.82471057,59735.73802,59699.7385,35.99951343
6041,60230,60232.42,59620,60117.65,641822582.1,60399.586,60520.319,59984.338,58596.201,58182.05625,112.41,0,2622.11,2118.16,168.8114867,143.5870975,1.175673091,54.03721247,59811.77832,59772.35002,39.42830624
6040,60353.68,60358.31,60050,60230,355413776.8,60397.582,60558.785,59893.0885,58540.8675,58172.16375,123.68,0,2670.55,2118.16,165.5878091,133.3308762,1.241931455,55.39560329,59895.14781,59851.91919,43.2286238
6039,60348.7,60685.82,60221,60353.68,504660349.7,60463.852,60593.158,59793.2025,58484.32333,58161.59383,0,4.98,2670.55,2111.32,153.7601084,124.1629565,1.238373447,55.32470235,59964.92507,59928.74427,36.18080133
6038,60506.27,60567.29,60202,60348.46,352624366.9,60545.554,60655.917,59695.6825,58421.6785,58151.17133,157.57,0,2624.86,2111.32,154.0322436,115.2941739,1.335993297,57.19165799,60048.20891,60005.0247,43.18421081
6037,60559.28,60600,60350,60506.45,318453527.4,60621.566,60730.503,59591.456,58355.70617,58140.80725,53.01,0,2327.33,2111.32,146.816369,107.0588758,1.371361019,57.83012406,60126.83523,60086.06602,40.76920402
6036,60219.98,60578,60109.15,60559.28,497411884.8,60641.052,60603.176,59485.618,58289.1,58120.96725,0,339.3,2075.23,2450.62,136.3294855,123.6475275,1.102565399,52.43905372,60141.16519,60133.73484,7.43035212
6035,60685.03,60905.38,60022.93,60219.99,858330642.7,60719.988,60457.698,59387.1735,58226.82183,58102.48842,465.05,0,2445.64,2450.62,159.8095223,114.8155612,1.391880339,58.19188845,60224.8367,60181.45148,43.38522672
6034,60757.21,60829.42,60602.92,60685.04,248854914.7,60722.464,60233.597,59267.9875,58149.04083,58078.44583,72.18,0,2517.82,1997.67,153.5502707,106.6144497,1.440238833,59.02040462,60306.74029,60264.27176,42.46852518
6033,60886.33,61146.76,60613.88,60757.21,439136601.1,60766.28,59971.557,59149.627,58078.0255,58052.96825,129.12,0,2646.94,1593.04,151.8052513,98.99913189,1.533399823,60.52735179,60395.90793,60349.67286,46.23507686
6032,60656.71,60938.44,60572.65,60886.32,307198965.6,60839.44,59700.528,59026.224,58001.02667,58025.41642,0,229.62,2646.94,1117.03,140.9620191,108.3291939,1.301237589,56.54512143,60436.03133,60415.22661,20.80472315
6031,60614.66,60938,60555.4,60656.72,541460201.2,60565.3,59448.357,58920.786,57928.41483,57996.61633,0,42.05,2521.2,1159.08,130.8933034,103.5949658,1.263510273,55.82083227,60463.51266,60449.26308,14.24958056
6030,60697.41,60959.36,60500,60614.65,552359084.7,60195.408,59227.392,58819.558,57855.10917,57968.91525,82.75,0,2603.95,615.95,127.4544961,96.19532535,1.324955195,56.98841844,60499.49687,60480.83839,18.658477
6029,60976.29,61199,60652.02,60697.41,516554146.3,59744.73,58993.247,58719.688,57775.6355,57939.72125,278.88,0,1917.55,615.95,138.2706035,89.32423068,1.547962993,60.75296216,60572.84966,60534.81488,38.03477968
6028,61252.13,61555,60792.67,60976.28,1061387447,59176.834,58735.448,58568.8735,57694.7045,57906.16225,275.84,0,1750.49,615.95,148.0969889,82.94392849,1.78550729,64.0998965,60677.35433,60623.16672,54.1876056
6027,59286.01,61800,59286.01,61252.13,2594001279,58561.616,58452.409,58395.767,57617.968,57873.74092,0,1966.12,1638.08,2582.07,137.5186326,217.456505,0.63239604,38.74035616,60463.30135,60574.29178,-110.9904306
6026,58765.2,59290,58743.73,59286.01,754349616.7,58331.414,58368.06,58336.971,57571.93867,57859.19083,0,520.81,1514.4,3102.88,127.6958731,239.1246118,0.534013928,34.81154362,60202.05499,60337.51607,-135.4610766
6025,58444.02,58798.53,58368,58766.29,385806088.7,58259.376,58316.649,58293.6885,57537.74917,57850.06333,0,321.18,1514.4,3419.08,118.5747393,244.985711,0.484006756,32.61486205,59931.58807,60071.83018,-140.2421075
6024,58136.81,58466.29,58108.18,58444.01,310159343.5,58241.764,58302.378,58271.6295,57510.263,57845.2295,0,307.21,1356.83,3726.29,110.1051151,249.430303,0.441426377,30.62427498,59655.46837,59798.64155,-143.1731793
6023,58176.04,58357.81,57943.95,58136.8,260727561.7,58294.062,58327.697,58276.213,57483.19967,57843.907,39.23,0,1343.05,3726.29,105.0426069,231.6138528,0.453524716,31.20172028,59427.864,59545.88108,-118.0170777
6022,58135,58220.02,57925,58176.03,261422067.7,58343.202,58351.92,58268.61,57453.16633,57844.39508,0,41.04,1343.05,3428.03,97.53956352,218.0014348,0.447426246,30.91185109,59228.96185,59332.0963,-103.1344503
6021,58405.01,58405.01,58064.07,58134.99,259745615,58404.706,58393.215,58259.06,57431.869,57844.67158,270.01,0,1148.01,3428.03,109.8588804,202.4299037,0.542700848,35.17861864,59102.20003,59167.92838,-65.72835256
6020,58355.96,58550,58336.63,58405.01,123790908.9,58373.922,58411.724,58239.8105,57417.46017,57842.65642,0,49.05,1075.83,3477.08,102.0118175,191.4741963,0.532770574,34.75866403,58987.39387,59046.92299,-59.52911883
6019,58398.3,58650,58313.1,58355.97,259869212.3,58362.992,58446.129,58239.067,57408.1205,57840.50875,42.34,0,989.05,3477.08,97.74954485,177.797468,0.549780297,35.47472493,58896.76404,58943.75728,-46.993243
6018,58421.74,58538.29,58230.8,58398.3,223852600.4,58361.332,58402.299,58225.2985,57399.60017,57837.421,23.44,0,1012.49,3247.46,92.44172022,165.0976489,0.559921482,35.89420932,58823.68342,58861.57708,-37.89365576
6017,58442.52,58558,58276,58421.74,264179218.4,58360.638,58339.125,58202.866,57394.58733,57835.24525,20.78,0,1033.27,3205.41,87.32302591,153.3049596,0.569603398,36.28963843,58765.04289,58795.44909,-30.40619874
6016,58251.09,58489.72,58123.37,58442.52,276263225.5,58381.724,58305.882,58166.342,57392.7505,57833.47717,0,191.43,950.52,3396.84,81.08566692,156.0281768,0.51968605,34.19693496,58685.97322,58726.97231,-40.99909125
6015,58301.31,58350,57889,58247.35,500375017.8,58449.526,58270.728,58140.1695,57383.541,57832.07492,50.22,0,721.86,3396.84,78.88097643,144.883307,0.544444892,35.25181732,58626.79426,58657.47965,-30.6853849
6014,58390,58405,58103.75,58301.32,322938408.6,58529.266,58240.881,58114.0395,57378.59183,57829.23375,88.69,0,534.71,3396.84,79.58162097,134.5344994,0.591533185,37.16750557,58590.36437,58609.25395,-18.8895707
6013,58418.27,58569.94,58063.28,58390,538861132.2,58443.266,58224.729,58091.3515,57369.85183,57827.38192,28.27,0,562.98,1430.72,75.91650518,124.9248923,0.607697183,37.7992317,58563.88832,58577.61664,-13.7283262
6012,58547.95,58818.05,58066,58418.26,614569917.7,58317.612,58185.3,58059.4595,57356.13067,57825.22975,129.68,0,692.66,909.91,79.75675481,116.0016857,0.68754824,40.74243471,58561.43627,58562.7077,-1.271432714
6011,58590.1,58755.31,58405,58547.95,444552877.3,58230.04,58124.905,58020.2535,57342.39017,57819.08017,42.15,0,734.81,588.73,77.07055804,107.715851,0.715498762,41.70791479,58565.84607,58563.55951,2.286565481
6010,58700.01,58950,58488.99,58590.11,644771346.1,58091.93,58067.897,57980.51,57333.55517,57808.695,109.91,0,844.72,281.52,79.41623247,100.0218617,0.793988746,44.25829022,58586.48668,58575.78414,10.70253546
6009,57960,58709,57900,58700.01,865267476.9,57952.496,58032.005,57931.9475,57321.01583,57800.87383,0,740.01,805.49,1021.53,73.74364443,145.7353001,0.506010859,33.59941638,58490.10411,58540.08026,-49.97614521
6008,57790,57966.46,57787.45,57959.99,183789366.5,58006.192,58048.298,57907.7605,57320.44667,57799.00467,0,170,805.49,1150.49,68.47624126,147.468493,0.464344891,31.71007689,58382.39579,58438.24455,-55.84876104
